motorista_id,idade,experiencia_anos,renda_mensal_estimada,regiao_atuacao,tipo_servico_principal,data_cadastro,tem_cnh_categoria_b,tem_cnh_categoria_d,score_motorista,horas_trabalho_semana,possui_veiculo_proprio
278,49,10.2,3053.35,São Paulo - SP,Delivery,2024-11-07,True,False,4.3,38.0,False
279,39,3.2,12000.0,Rio de Janeiro - RJ,Uber/99,2024-07-06,True,False,5.0,47.0,False
280,39,3.8,4580.19,São Paulo - SP,Uber/99,2024-05-28,True,True,3.7,46.0,True
281,26,2.3,1500.0,São Paulo - SP,Delivery,2024-11-24,True,False,4.6,44.0,True
282,42,1.1,1877.86,Brasília - DF,Uber/99,2024-11-25,True,False,5.0,64.0,False
283,33,1.9,1500.0,São Paulo - SP,Uber/99,2024-03-13,True,False,3.8,51.0,True
284,41,0.8,2420.34,São Paulo - SP,Delivery,2024-08-18,True,False,5.0,50.0,False
285,35,4.3,2660.92,Belo Horizonte - MG,Uber/99,2024-05-24,True,False,4.8,50.0,False
286,34,3.6,4259.53,Rio de Janeiro - RJ,Uber/99,2024-09-06,True,False,4.5,27.0,False
287,29,5.7,9342.69,São Paulo - SP,Uber/99,2024-04-09,True,False,4.4,28.0,True
288,51,3.5,4447.91,Curitiba - PR,Uber/99,2024-06-03,True,False,4.1,51.0,False
289,23,2.6,2750.06,São Paulo - SP,Uber/99,2024-05-08,True,False,4.3,37.0,False
290,37,5.8,4823.98,São Paulo - SP,Uber/99,2024-06-05,True,False,4.3,32.0,False
291,36,1.7,5515.75,Rio de Janeiro - RJ,Uber/99,2024-05-26,True,True,3.9,51.0,True
292,52,1.6,8818.02,Salvador - BA,Uber/99,2024-08-04,True,False,5.0,57.0,False
293,40,3.2,3414.06,Curitiba - PR,Uber/99,2024-09-05,True,False,3.8,65.0,False
294,42,1.4,3295.85,Curitiba - PR,Uber/99,2024-11-17,True,False,4.5,28.0,False
295,55,7.7,12000.0,Brasília - DF,Turismo,2024-12-11,True,False,4.1,43.0,False
296,30,1.7,9211.05,São Paulo - SP,Uber/99,2024-05-31,True,False,3.7,43.0,False
297,37,3.0,1500.0,Salvador - BA,Uber/99,2024-09-01,True,False,4.0,44.0,True
298,39,1.8,1500.0,Belo Horizonte - MG,Uber/99,2024-01-23,True,False,4.3,64.0,True
299,24,1.3,12000.0,Belo Horizonte - MG,Uber/99,2024-07-20,True,False,4.2,30.0,True
300,25,2.7,1500.0,Belo Horizonte - MG,Delivery,2024-11-20,True,False,3.8,57.0,False
301,35,0.5,1660.11,Belo Horizonte - MG,Executivo,2024-05-09,True,False,4.8,32.0,True
302,48,0.5,3431.59,São Paulo - SP,Delivery,2024-10-10,True,True,3.4,27.0,True
303,33,1.7,3204.99,Curitiba - PR,Delivery,2024-05-02,True,True,3.6,56.0,False
304,55,0.7,6172.59,Rio de Janeiro - RJ,Uber/99,2024-06-22,True,False,3.8,64.0,False
305,53,1.2,9570.07,Rio de Janeiro - RJ,Uber/99,2024-01-01,True,True,4.2,38.0,True
306,49,1.5,4798.88,Brasília - DF,Uber/99,2024-03-03,True,False,5.0,47.0,False
307,44,2.3,4001.43,Salvador - BA,Turismo,2024-04-29,True,False,3.7,42.0,False
308,24,0.5,3268.77,Rio de Janeiro - RJ,Uber/99,2024-02-19,True,False,4.3,37.0,False
309,21,1.6,4407.27,São Paulo - SP,Turismo,2024-11-17,True,False,2.9,57.0,False
310,48,1.5,8094.23,São Paulo - SP,Uber/99,2024-01-21,True,False,3.3,46.0,False
311,32,1.9,6865.88,Curitiba - PR,Delivery,2024-07-28,True,False,4.1,34.0,True
312,36,2.9,2299.18,São Paulo - SP,Uber/99,2024-05-26,True,False,4.0,39.0,False
313,33,3.7,2912.25,Rio de Janeiro - RJ,Uber/99,2024-06-18,True,True,4.4,43.0,True
314,45,2.6,7372.08,São Paulo - SP,Uber/99,2024-07-09,True,False,4.3,46.0,False
315,40,1.7,3130.57,Curitiba - PR,Uber/99,2024-03-07,True,False,4.3,45.0,True
316,51,1.6,2589.57,Brasília - DF,Executivo,2024-05-18,True,False,4.0,25.0,True
317,32,7.2,10711.09,Brasília - DF,Uber/99,2024-02-05,True,False,4.4,44.0,True
318,44,2.5,1500.0,São Paulo - SP,Uber/99,2024-06-01,True,False,5.0,55.0,False
319,35,5.7,1500.0,São Paulo - SP,Uber/99,2024-06-10,True,True,4.2,58.0,False
320,58,2.0,3541.58,Brasília - DF,Uber/99,2024-04-23,True,False,4.1,52.0,False
321,25,0.5,6138.95,Belo Horizonte - MG,Uber/99,2024-05-22,True,True,4.8,55.0,False
322,26,0.5,4062.23,Rio de Janeiro - RJ,Uber/99,2024-11-28,True,False,4.1,61.0,True
323,40,0.7,1500.0,São Paulo - SP,Uber/99,2024-10-23,True,False,4.5,32.0,False
324,34,7.7,3413.1,Curitiba - PR,Uber/99,2024-04-22,True,False,5.0,27.0,False
325,45,5.0,4618.81,São Paulo - SP,Delivery,2024-09-10,True,False,3.5,23.0,False
326,43,0.5,2384.25,Brasília - DF,Uber/99,2024-04-10,True,False,4.4,46.0,False
327,43,4.7,2491.87,Salvador - BA,Uber/99,2024-04-02,True,True,4.4,55.0,False
328,53,3.8,3458.15,Rio de Janeiro - RJ,Uber/99,2024-09-30,True,False,4.9,44.0,False
329,26,3.1,1695.55,São Paulo - SP,Uber/99,2024-11-10,True,False,5.0,45.0,False
330,22,2.0,7431.52,Salvador - BA,Uber/99,2024-04-02,True,True,4.6,62.0,True
331,27,2.9,4000.36,Rio de Janeiro - RJ,Turismo,2024-04-03,True,False,5.0,39.0,False
332,33,3.1,1500.0,São Paulo - SP,Uber/99,2024-10-11,True,False,3.8,66.0,False
333,28,4.3,4983.62,São Paulo - SP,Uber/99,2024-10-18,True,False,4.0,57.0,False
334,25,0.5,1833.56,São Paulo - SP,Uber/99,2024-04-19,True,False,4.1,41.0,False
335,34,8.1,1704.39,São Paulo - SP,Uber/99,2024-11-30,True,False,3.5,46.0,False
336,24,5.8,11974.08,São Paulo - SP,Delivery,2024-03-31,True,False,4.6,33.0,True
337,28,0.7,5508.1,Brasília - DF,Delivery,2024-12-16,True,False,4.8,59.0,False
338,56,2.8,8027.51,Rio de Janeiro - RJ,Delivery,2024-12-29,True,False,3.6,29.0,False
339,58,13.5,2362.46,São Paulo - SP,Uber/99,2024-01-04,True,False,4.5,58.0,False
340,37,0.5,3885.24,Curitiba - PR,Uber/99,2024-03-27,True,False,4.7,43.0,False
341,37,7.3,1500.0,Salvador - BA,Executivo,2024-10-18,True,False,4.3,38.0,False
342,32,0.7,5690.23,São Paulo - SP,Uber/99,2024-04-06,True,False,3.9,28.0,True
343,37,1.1,4910.54,Salvador - BA,Delivery,2024-02-04,True,False,3.7,53.0,True
344,56,4.5,5539.72,Brasília - DF,Uber/99,2024-03-18,True,False,4.1,55.0,False
345,34,1.8,4540.65,Brasília - DF,Uber/99,2024-12-28,True,False,3.6,44.0,False
346,31,1.1,2793.12,Brasília - DF,Delivery,2024-08-04,True,False,4.6,38.0,True
347,32,1.4,3236.19,São Paulo - SP,Executivo,2024-11-05,True,False,4.2,47.0,False
348,32,0.7,5311.15,Salvador - BA,Executivo,2024-01-26,True,False,4.1,52.0,False
349,43,8.9,4954.34,Brasília - DF,Uber/99,2024-06-04,True,False,4.1,44.0,True
350,35,0.9,5047.09,Salvador - BA,Uber/99,2024-06-21,True,True,4.2,29.0,False
351,35,1.9,9810.76,Belo Horizonte - MG,Delivery,2024-01-26,True,False,4.3,42.0,False
352,53,3.1,3767.58,São Paulo - SP,Delivery,2024-04-11,True,False,4.2,44.0,False
353,21,1.3,5179.24,Rio de Janeiro - RJ,Uber/99,2024-04-30,True,False,3.6,51.0,False
354,43,1.7,3077.6,São Paulo - SP,Uber/99,2024-10-19,True,False,3.8,32.0,True
355,54,4.5,5333.54,Brasília - DF,Executivo,2024-11-28,True,False,3.4,59.0,False
356,26,2.8,7548.5,Rio de Janeiro - RJ,Uber/99,2024-08-04,True,False,3.8,28.0,True
357,39,1.5,3810.93,Brasília - DF,Uber/99,2024-11-28,True,True,4.7,31.0,False
358,35,7.2,5372.58,Rio de Janeiro - RJ,Uber/99,2024-12-26,True,False,3.3,46.0,False
359,51,3.2,1500.0,Salvador - BA,Executivo,2024-05-12,True,False,4.2,41.0,False
360,50,4.1,2640.45,Salvador - BA,Uber/99,2024-10-02,True,False,3.7,43.0,False
361,39,13.2,3285.02,São Paulo - SP,Uber/99,2024-10-14,True,False,4.5,44.0,False
362,55,10.6,4433.56,Belo Horizonte - MG,Delivery,2024-01-23,True,False,3.4,56.0,False
363,34,2.6,2249.5,São Paulo - SP,Uber/99,2024-06-01,True,False,3.4,45.0,True
364,29,1.3,3534.29,Belo Horizonte - MG,Uber/99,2024-07-03,True,False,4.5,54.0,False
365,50,0.8,3743.23,São Paulo - SP,Uber/99,2024-03-19,True,False,4.3,42.0,True
366,36,1.8,12000.0,São Paulo - SP,Uber/99,2024-11-30,True,False,4.0,41.0,False
367,25,0.5,7702.5,São Paulo - SP,Delivery,2024-08-24,True,False,4.3,59.0,False
368,38,8.9,10810.89,Brasília - DF,Uber/99,2024-11-04,True,False,5.0,36.0,False
369,23,6.0,2467.17,São Paulo - SP,Uber/99,2024-10-02,True,False,4.7,50.0,False
370,26,3.4,2573.17,Rio de Janeiro - RJ,Uber/99,2024-10-29,True,False,4.1,37.0,True
371,45,7.8,1670.89,São Paulo - SP,Uber/99,2024-07-27,True,False,4.2,66.0,False
372,36,3.4,3980.61,Rio de Janeiro - RJ,Uber/99,2024-10-06,True,False,4.9,67.0,False
373,46,0.5,6678.51,Belo Horizonte - MG,Executivo,2024-03-30,True,False,4.2,45.0,False
374,47,1.3,12000.0,Curitiba - PR,Delivery,2024-12-04,True,True,3.3,49.0,False
375,43,0.5,1616.62,Brasília - DF,Delivery,2024-07-09,True,False,4.7,41.0,False
376,26,5.7,3623.57,Curitiba - PR,Uber/99,2024-04-19,True,False,4.8,51.0,True
377,42,2.0,10646.8,Brasília - DF,Turismo,2024-07-12,True,False,4.9,55.0,False
378,35,1.8,3903.55,Brasília - DF,Uber/99,2024-10-23,True,False,5.0,60.0,False
379,34,1.5,6048.21,Salvador - BA,Uber/99,2024-08-05,True,False,4.7,66.0,False
380,25,2.0,5695.72,Belo Horizonte - MG,Delivery,2024-02-19,True,False,3.9,60.0,False
381,26,5.6,3631.95,Brasília - DF,Uber/99,2024-11-09,True,False,3.9,39.0,False
382,56,2.7,4736.66,Rio de Janeiro - RJ,Delivery,2024-02-12,True,True,4.0,51.0,False
383,35,6.4,3467.63,Salvador - BA,Turismo,2024-06-10,True,False,4.6,42.0,True
384,27,5.6,4642.59,Curitiba - PR,Uber/99,2024-05-03,True,False,4.0,63.0,True
385,40,2.8,6826.41,São Paulo - SP,Uber/99,2024-03-26,True,False,3.5,24.0,False
386,28,0.5,7535.15,Brasília - DF,Uber/99,2024-07-16,True,False,4.7,47.0,False
387,34,5.7,5098.87,Rio de Janeiro - RJ,Uber/99,2024-02-18,True,False,3.4,40.0,False
388,24,0.5,1500.0,Rio de Janeiro - RJ,Uber/99,2024-06-12,True,False,3.6,48.0,True
389,23,5.4,1635.31,Belo Horizonte - MG,Turismo,2024-08-12,True,True,4.6,50.0,True
390,38,0.7,2469.56,São Paulo - SP,Delivery,2024-08-06,True,False,3.5,70.0,False
391,47,2.0,6036.97,Brasília - DF,Delivery,2024-11-02,True,False,3.4,42.0,False
392,21,0.7,8572.14,Belo Horizonte - MG,Uber/99,2024-05-05,True,True,4.6,44.0,True
393,55,3.5,4160.0,Belo Horizonte - MG,Uber/99,2024-10-11,True,False,4.6,38.0,True
394,54,2.8,11172.93,Salvador - BA,Uber/99,2024-05-11,True,False,3.6,49.0,False
395,39,2.6,2714.51,Brasília - DF,Uber/99,2024-09-28,True,True,3.6,63.0,True
396,49,1.2,5941.15,São Paulo - SP,Uber/99,2024-12-22,True,False,5.0,43.0,False
397,27,1.6,1500.0,Salvador - BA,Delivery,2024-08-27,True,False,3.1,44.0,False
398,24,8.3,6114.74,São Paulo - SP,Delivery,2024-09-20,True,True,4.5,33.0,False
399,28,0.6,1500.0,São Paulo - SP,Uber/99,2024-08-07,True,False,4.0,63.0,False
400,48,0.5,9967.97,São Paulo - SP,Uber/99,2024-09-02,True,False,4.5,44.0,False
401,45,0.5,3485.83,Belo Horizonte - MG,Delivery,2024-11-22,True,False,3.2,42.0,False
402,46,0.7,2662.56,São Paulo - SP,Uber/99,2024-05-19,True,False,4.7,63.0,True
403,30,2.7,9730.43,São Paulo - SP,Turismo,2024-03-06,True,False,4.8,64.0,True
404,46,0.5,4035.23,Brasília - DF,Turismo,2024-01-19,True,False,4.0,45.0,False
405,42,5.2,1890.46,São Paulo - SP,Delivery,2024-02-14,True,False,4.1,45.0,False
406,38,0.5,1500.0,São Paulo - SP,Delivery,2024-04-07,True,False,3.9,63.0,True
407,39,3.1,6055.71,São Paulo - SP,Delivery,2024-10-05,True,False,4.2,51.0,True
408,41,0.5,2955.83,Belo Horizonte - MG,Uber/99,2024-02-12,True,False,5.0,53.0,False
409,30,0.5,5749.71,Belo Horizonte - MG,Uber/99,2024-06-09,True,False,4.0,35.0,False
410,39,7.1,3350.96,São Paulo - SP,Turismo,2024-03-01,True,False,3.2,26.0,True
411,21,1.2,2574.4,Brasília - DF,Delivery,2024-10-16,True,False,4.0,50.0,True
412,28,1.3,1524.1,Salvador - BA,Uber/99,2024-05-02,True,False,4.8,44.0,True
413,30,1.4,1500.0,Rio de Janeiro - RJ,Uber/99,2024-09-18,True,False,4.0,53.0,False
414,24,0.5,1630.83,Curitiba - PR,Uber/99,2024-10-27,True,True,4.1,39.0,True
415,22,3.9,4351.01,Salvador - BA,Delivery,2024-01-28,True,False,4.3,44.0,False
416,54,3.1,1500.0,São Paulo - SP,Uber/99,2024-07-22,True,False,4.3,26.0,False
417,38,0.5,1500.0,São Paulo - SP,Delivery,2024-05-19,True,False,3.8,46.0,True
418,50,0.7,9656.16,Rio de Janeiro - RJ,Uber/99,2024-03-09,True,False,4.5,34.0,False
419,27,1.7,4979.52,São Paulo - SP,Uber/99,2024-08-04,True,False,3.7,55.0,False
420,37,0.5,2465.74,São Paulo - SP,Uber/99,2024-10-16,True,False,5.0,37.0,False
421,54,2.6,3199.4,São Paulo - SP,Uber/99,2024-08-02,True,False,5.0,28.0,False
422,39,3.7,1500.0,São Paulo - SP,Uber/99,2024-08-17,True,False,4.8,39.0,False
423,25,0.5,2555.03,Belo Horizonte - MG,Uber/99,2024-04-27,True,False,4.0,52.0,True
424,24,4.3,1568.48,Belo Horizonte - MG,Turismo,2024-11-23,True,False,4.0,22.0,True
425,57,4.0,1959.89,Belo Horizonte - MG,Uber/99,2024-09-26,True,False,4.8,41.0,False
426,43,1.9,3792.42,Curitiba - PR,Executivo,2024-11-30,True,False,3.9,56.0,False
427,36,1.2,1899.17,Belo Horizonte - MG,Uber/99,2024-06-26,True,False,4.3,55.0,False
428,30,4.7,11256.51,Belo Horizonte - MG,Delivery,2024-01-12,True,False,2.6,39.0,True
429,37,6.8,2289.31,São Paulo - SP,Uber/99,2024-01-08,True,False,4.8,42.0,True
430,27,14.9,10087.17,Brasília - DF,Uber/99,2024-02-15,True,False,4.9,37.0,True
431,43,3.6,7099.26,Rio de Janeiro - RJ,Uber/99,2024-12-19,True,False,3.1,56.0,False
432,32,1.0,2173.6,Rio de Janeiro - RJ,Executivo,2024-04-18,True,True,3.7,46.0,False
433,29,3.7,2629.13,São Paulo - SP,Executivo,2024-05-13,True,False,3.6,52.0,False
434,31,1.7,2641.81,São Paulo - SP,Uber/99,2024-06-03,True,False,3.9,50.0,False
435,38,0.7,4207.43,Brasília - DF,Delivery,2024-09-28,True,False,3.6,34.0,False
436,41,4.6,10141.23,Salvador - BA,Uber/99,2024-06-06,True,False,4.2,60.0,False
437,33,7.1,1500.0,Belo Horizonte - MG,Uber/99,2024-12-19,True,False,4.0,46.0,True
438,35,1.2,9734.72,Salvador - BA,Uber/99,2024-05-20,True,False,4.1,42.0,False
439,38,0.5,3728.43,Belo Horizonte - MG,Delivery,2024-12-21,True,False,3.8,55.0,False
440,34,1.4,6395.24,Belo Horizonte - MG,Uber/99,2024-06-14,True,False,4.5,57.0,True
441,42,1.7,2544.75,Rio de Janeiro - RJ,Uber/99,2024-06-07,True,True,4.0,41.0,False
442,56,0.5,2489.76,São Paulo - SP,Uber/99,2024-12-30,True,True,3.8,42.0,False
443,46,4.5,3608.75,São Paulo - SP,Uber/99,2024-01-20,True,False,4.2,37.0,True
444,47,9.4,1679.97,Rio de Janeiro - RJ,Delivery,2024-09-22,True,False,4.0,34.0,False
445,41,0.5,3939.97,Curitiba - PR,Executivo,2024-05-02,True,False,4.7,58.0,False
446,43,0.7,6339.8,Rio de Janeiro - RJ,Uber/99,2024-07-18,True,False,4.6,45.0,True
447,39,6.2,2202.03,São Paulo - SP,Uber/99,2024-07-30,True,False,4.0,55.0,False
448,57,0.8,3586.84,Brasília - DF,Delivery,2024-09-19,True,False,3.9,34.0,False
449,31,2.6,12000.0,São Paulo - SP,Uber/99,2024-02-28,True,True,4.0,49.0,True
450,44,1.7,2726.03,Rio de Janeiro - RJ,Uber/99,2024-06-07,True,False,5.0,47.0,True
451,36,7.3,1500.0,Rio de Janeiro - RJ,Uber/99,2024-02-01,True,False,4.2,32.0,False
452,54,0.5,4169.65,São Paulo - SP,Uber/99,2024-06-27,True,False,4.9,30.0,False
453,27,0.5,3608.89,Rio de Janeiro - RJ,Uber/99,2024-08-19,True,True,5.0,47.0,False
454,33,9.2,1500.0,São Paulo - SP,Uber/99,2024-03-03,True,False,3.1,54.0,False
455,44,6.1,6708.22,Rio de Janeiro - RJ,Delivery,2024-01-26,True,False,3.8,34.0,False
456,58,1.5,3008.06,Rio de Janeiro - RJ,Uber/99,2024-05-20,True,False,3.1,35.0,False
457,57,0.5,5277.59,Curitiba - PR,Delivery,2024-03-17,True,False,5.0,41.0,False
458,34,0.5,3878.59,Belo Horizonte - MG,Delivery,2024-01-15,True,False,4.9,37.0,False
459,42,5.7,4175.45,Belo Horizonte - MG,Delivery,2024-06-29,True,True,4.1,37.0,True
460,36,1.2,3840.6,Salvador - BA,Executivo,2024-05-29,True,False,5.0,48.0,False
461,47,7.9,2015.48,Belo Horizonte - MG,Delivery,2024-12-16,True,False,4.0,30.0,False
462,40,5.7,4913.53,Belo Horizonte - MG,Delivery,2024-05-21,True,False,4.4,35.0,False
463,49,1.0,1500.0,Curitiba - PR,Uber/99,2024-08-28,True,True,4.3,64.0,True
464,26,0.5,7660.97,Brasília - DF,Uber/99,2024-05-31,True,True,3.4,53.0,False
465,47,2.1,12000.0,Rio de Janeiro - RJ,Uber/99,2024-01-04,True,True,4.5,51.0,True
466,43,1.3,12000.0,Belo Horizonte - MG,Uber/99,2024-05-15,True,False,4.9,61.0,True
467,27,1.0,2797.02,São Paulo - SP,Uber/99,2024-10-10,True,False,3.9,44.0,False
468,37,1.4,3930.23,Salvador - BA,Delivery,2024-03-06,True,False,4.6,50.0,False
469,45,2.8,1868.45,Brasília - DF,Uber/99,2024-01-24,True,False,4.3,62.0,False
470,50,1.6,2243.82,Rio de Janeiro - RJ,Uber/99,2024-05-02,True,False,4.8,52.0,False
471,23,4.6,1780.75,São Paulo - SP,Uber/99,2024-09-26,True,False,4.1,40.0,True
472,31,5.4,3404.87,Brasília - DF,Uber/99,2024-02-26,True,False,4.1,36.0,True
473,58,0.5,4613.13,Belo Horizonte - MG,Uber/99,2024-10-14,True,False,4.0,45.0,False
474,50,4.1,3930.43,Brasília - DF,Uber/99,2024-08-22,True,False,4.2,33.0,False
475,54,0.5,6889.87,Salvador - BA,Uber/99,2024-11-21,True,False,4.4,45.0,False
476,31,4.7,2013.86,Rio de Janeiro - RJ,Delivery,2024-04-16,True,True,5.0,41.0,False
477,29,0.8,2325.99,Brasília - DF,Uber/99,2024-05-17,True,True,4.2,50.0,True
478,29,2.2,6220.43,São Paulo - SP,Delivery,2024-01-06,True,True,3.8,32.0,False
479,49,3.9,3056.65,São Paulo - SP,Delivery,2024-05-28,True,True,3.9,42.0,False
480,22,1.4,9689.59,São Paulo - SP,Delivery,2024-09-01,True,False,3.7,34.0,False
481,37,0.6,3495.24,São Paulo - SP,Delivery,2024-09-04,True,False,4.7,28.0,False
482,35,1.4,2238.87,São Paulo - SP,Executivo,2024-09-27,True,False,4.6,55.0,False
483,32,1.3,2831.48,Rio de Janeiro - RJ,Uber/99,2024-06-06,True,False,4.3,20.0,False
484,39,2.4,3307.9,Salvador - BA,Delivery,2024-07-24,True,False,3.9,45.0,False
485,43,3.2,2700.86,São Paulo - SP,Executivo,2024-10-14,True,False,4.2,47.0,False
486,56,2.5,2247.45,São Paulo - SP,Uber/99,2024-08-06,True,False,5.0,39.0,True
487,46,8.2,2628.3,Salvador - BA,Uber/99,2024-07-09,True,False,4.9,46.0,False
488,45,7.1,2790.9,Curitiba - PR,Delivery,2024-10-14,True,True,4.3,23.0,False
489,48,2.5,5341.93,Rio de Janeiro - RJ,Uber/99,2024-12-16,True,False,3.9,55.0,True
490,28,1.3,3388.41,Brasília - DF,Delivery,2024-09-28,True,False,4.1,36.0,True
491,54,6.7,2971.12,São Paulo - SP,Uber/99,2024-04-24,True,True,4.9,46.0,False
492,45,1.9,2301.24,São Paulo - SP,Delivery,2024-01-08,True,False,3.9,42.0,False
493,36,4.3,3011.31,São Paulo - SP,Executivo,2024-11-17,True,False,4.1,32.0,True
494,24,7.8,2592.76,Rio de Janeiro - RJ,Delivery,2024-11-06,True,False,3.7,46.0,False
495,41,5.5,1593.6,Belo Horizonte - MG,Uber/99,2024-01-22,True,True,5.0,61.0,False
496,30,1.6,2505.32,Belo Horizonte - MG,Delivery,2024-01-21,True,False,4.5,43.0,False
497,55,2.6,2946.71,Rio de Janeiro - RJ,Uber/99,2024-06-25,True,False,3.1,26.0,False
498,26,0.9,1500.0,Brasília - DF,Uber/99,2024-04-22,True,False,4.3,46.0,False
499,21,1.3,5735.3,Curitiba - PR,Delivery,2024-07-25,True,False,3.9,41.0,True
500,41,2.3,2286.73,São Paulo - SP,Uber/99,2024-03-28,True,True,4.5,39.0,False
501,27,2.1,5690.32,São Paulo - SP,Delivery,2024-08-07,True,False,4.6,29.0,False
502,59,2.2,4158.06,Belo Horizonte - MG,Delivery,2024-07-08,True,False,4.4,56.0,False
503,30,2.6,3870.99,Curitiba - PR,Delivery,2024-09-13,True,False,5.0,56.0,True
504,28,1.0,5823.32,Rio de Janeiro - RJ,Turismo,2024-02-04,True,False,3.7,35.0,True
505,45,2.7,1500.0,São Paulo - SP,Executivo,2024-03-11,True,False,4.2,24.0,False
506,23,10.0,9031.35,Brasília - DF,Delivery,2024-07-09,True,False,3.9,32.0,True
507,50,6.1,4152.63,Belo Horizonte - MG,Uber/99,2024-12-21,True,False,4.6,26.0,True
508,39,1.9,12000.0,Rio de Janeiro - RJ,Uber/99,2024-12-26,True,False,2.5,38.0,False
509,40,2.9,10897.01,São Paulo - SP,Uber/99,2024-12-27,True,False,4.4,62.0,False
510,50,0.9,9308.79,Rio de Janeiro - RJ,Uber/99,2024-11-02,True,False,3.7,67.0,False
511,50,1.2,12000.0,São Paulo - SP,Delivery,2024-06-09,True,False,3.5,40.0,False
512,23,1.1,8042.63,Curitiba - PR,Executivo,2024-04-04,True,False,4.3,47.0,False
513,55,2.6,5434.83,Salvador - BA,Uber/99,2024-08-30,True,False,4.3,43.0,False
514,43,1.5,3907.2,Belo Horizonte - MG,Delivery,2024-01-05,True,False,4.6,59.0,False
515,38,1.9,10538.6,São Paulo - SP,Uber/99,2024-03-22,True,False,3.3,46.0,False
516,34,3.7,2150.38,São Paulo - SP,Uber/99,2024-02-13,True,False,3.0,24.0,False
517,23,3.2,5985.88,São Paulo - SP,Uber/99,2024-02-07,True,False,5.0,51.0,True
518,56,1.1,5503.57,São Paulo - SP,Uber/99,2024-12-06,True,False,4.5,42.0,True
519,54,1.1,5389.59,São Paulo - SP,Turismo,2024-12-21,True,False,4.1,53.0,True
520,31,4.2,1500.0,Belo Horizonte - MG,Uber/99,2024-04-16,True,False,3.5,64.0,True
521,31,5.4,2889.0,Salvador - BA,Uber/99,2024-03-19,True,False,4.1,54.0,False
522,27,4.5,2232.99,Curitiba - PR,Uber/99,2024-02-15,True,False,4.2,70.0,True
523,24,4.1,12000.0,Curitiba - PR,Uber/99,2024-12-13,True,False,4.2,60.0,False
524,34,5.7,6525.26,São Paulo - SP,Uber/99,2024-12-14,True,False,3.6,54.0,False
525,34,1.0,4030.7,Salvador - BA,Uber/99,2024-04-21,True,False,4.4,64.0,False
526,52,3.1,2070.69,São Paulo - SP,Delivery,2024-08-29,True,True,4.3,50.0,False
527,27,2.4,3563.26,São Paulo - SP,Delivery,2024-01-08,True,True,4.6,44.0,True
528,55,9.2,1522.67,Brasília - DF,Uber/99,2024-04-11,True,True,3.4,44.0,False
529,49,5.4,8002.81,Brasília - DF,Executivo,2024-07-13,True,False,4.5,50.0,True
530,30,0.5,2759.54,Curitiba - PR,Uber/99,2024-11-05,True,False,4.6,32.0,True
531,32,1.6,2199.34,Rio de Janeiro - RJ,Uber/99,2024-08-21,True,False,4.1,24.0,True
532,39,2.9,12000.0,Rio de Janeiro - RJ,Uber/99,2024-02-16,True,False,4.6,46.0,False
533,22,8.0,4068.53,São Paulo - SP,Delivery,2024-08-02,True,True,4.4,56.0,False
534,37,0.6,6841.17,São Paulo - SP,Uber/99,2024-03-11,True,False,4.0,34.0,False
535,25,2.8,1500.0,São Paulo - SP,Uber/99,2024-07-01,True,False,3.4,56.0,True
536,40,10.6,2606.08,São Paulo - SP,Uber/99,2024-08-28,True,False,3.7,26.0,False
537,21,1.5,6461.04,Curitiba - PR,Uber/99,2024-10-18,True,False,3.2,33.0,False
538,48,1.2,2880.75,São Paulo - SP,Uber/99,2024-08-11,True,False,4.0,51.0,False
539,35,7.7,8695.67,Rio de Janeiro - RJ,Uber/99,2024-04-18,True,False,3.3,37.0,False
540,36,1.2,10550.35,São Paulo - SP,Uber/99,2024-09-16,True,False,4.0,51.0,False
541,57,2.9,1887.12,Rio de Janeiro - RJ,Uber/99,2024-01-09,True,False,4.3,59.0,False
542,36,1.3,4639.39,Belo Horizonte - MG,Delivery,2024-05-31,True,False,3.5,43.0,True
543,32,2.8,2035.99,São Paulo - SP,Uber/99,2024-07-21,True,False,5.0,54.0,False
544,32,5.9,1660.36,Belo Horizonte - MG,Turismo,2024-01-30,True,False,3.8,48.0,True
545,31,5.7,2418.89,Belo Horizonte - MG,Delivery,2024-12-18,True,False,4.3,43.0,True
546,36,11.2,1561.42,São Paulo - SP,Delivery,2024-05-06,True,False,3.9,44.0,True
547,27,0.5,3404.08,Brasília - DF,Uber/99,2024-11-01,True,False,3.5,46.0,False
548,47,1.6,4836.92,Curitiba - PR,Delivery,2024-02-01,True,False,4.4,37.0,False
549,42,3.4,4307.46,São Paulo - SP,Uber/99,2024-02-13,True,True,4.4,35.0,False
550,58,1.0,4025.49,Belo Horizonte - MG,Uber/99,2024-12-20,True,False,3.2,59.0,False
551,51,10.6,4024.67,Salvador - BA,Uber/99,2024-05-07,True,False,3.6,46.0,True
552,31,2.8,10507.86,São Paulo - SP,Delivery,2024-11-11,True,False,4.6,32.0,False
553,30,10.5,6397.36,Rio de Janeiro - RJ,Uber/99,2024-09-28,True,False,5.0,46.0,False
554,37,2.0,1500.0,Rio de Janeiro - RJ,Uber/99,2024-02-28,True,False,4.5,37.0,False
555,38,3.6,12000.0,Curitiba - PR,Uber/99,2024-01-03,True,False,4.1,27.0,False
556,40,2.7,12000.0,Brasília - DF,Delivery,2024-10-08,True,False,3.4,44.0,False
