veiculo_id,categoria,marca,ano,valor_diario,status,quilometragem,combustivel,tem_ar_condicionado,tem_gps,capacidade_passageiros,nota_conservacao
317,Popular,Fiat,2021,53.84,Manutenção,111649.0,Flex,True,True,5,4.0
318,Intermediário,Honda,2021,47.25,Alugado,82420.0,Flex,True,True,5,5.0
319,Popular,Chevrolet,2023,60.5,Disponível,69676.0,Flex,True,True,5,3.9
320,Intermediário,Nissan,2023,68.32,Alugado,47127.0,Flex,True,True,5,4.1
321,Popular,Volkswagen,2020,35.65,Alugado,115634.0,Flex,True,True,5,4.7
322,Popular,Fiat,2022,41.33,Alugado,87577.0,Flex,True,True,5,4.5
323,Popular,Ford,2021,51.33,Alugado,84339.0,Flex,True,False,5,4.5
324,Popular,Chevrolet,2022,61.95,Alugado,84805.0,Gasolina,True,True,5,3.7
325,Popular,Chevrolet,2022,53.14,Disponível,102084.0,Flex,True,True,5,3.6
326,Popular,Chevrolet,2021,31.83,Alugado,98001.0,Flex,True,True,5,4.6
327,Popular,Volkswagen,2023,54.63,Alugado,42204.0,Gasolina,True,True,5,4.7
328,Intermediário,Honda,2019,67.86,Manutenção,159348.0,Flex,True,True,5,5.0
329,Popular,Fiat,2021,38.54,Alugado,77035.0,Flex,True,True,5,2.9
330,Intermediário,Nissan,2024,70.3,Alugado,50682.0,Flex,True,True,5,4.4
331,Popular,Ford,2020,36.01,Disponível,99209.0,Flex,True,True,5,5.0
332,Intermediário,Nissan,2023,62.99,Alugado,30779.0,Gasolina,True,True,5,3.3
333,Intermediário,Honda,2018,63.71,Alugado,167942.0,Flex,True,True,5,4.4
334,Popular,Volkswagen,2023,40.46,Disponível,56528.0,Gasolina,True,True,5,3.8
335,Intermediário,Hyundai,2023,78.7,Disponível,47876.0,Flex,True,True,5,4.5
336,Popular,Ford,2020,41.85,Alugado,102636.0,Flex,True,True,5,3.3
337,Luxo,Audi,2024,104.99,Disponível,48553.0,Flex,True,True,5,4.1
338,Popular,Fiat,2020,54.65,Alugado,126929.0,Gasolina,True,True,5,3.9
339,Popular,Chevrolet,2023,45.63,Alugado,64961.0,Diesel,True,True,5,4.3
340,Popular,Fiat,2022,47.9,Alugado,90782.0,Flex,True,True,5,3.0
341,Intermediário,Nissan,2020,61.05,Alugado,112383.0,Gasolina,True,True,5,5.0
342,Popular,Fiat,2020,51.96,Alugado,122636.0,Gasolina,True,True,5,3.3
343,Popular,Volkswagen,2021,42.4,Alugado,95954.0,Flex,True,False,5,4.3
344,Van,Renault,2020,60.0,Disponível,99651.0,Flex,True,True,9,3.8
345,Popular,Volkswagen,2023,42.54,Alugado,33165.0,Flex,True,True,5,3.1
346,Intermediário,Hyundai,2021,66.13,Alugado,95958.0,Flex,True,True,5,5.0
347,Popular,Fiat,2024,58.4,Manutenção,52981.0,Flex,True,False,5,4.0
348,Popular,Ford,2022,37.87,Alugado,70297.0,Gasolina,True,False,5,4.1
349,Popular,Volkswagen,2020,42.9,Alugado,89604.0,Flex,True,True,5,3.1
350,Luxo,Mercedes,2020,96.98,Alugado,113929.0,Flex,True,True,5,3.3
351,Intermediário,Honda,2022,66.42,Disponível,96850.0,Gasolina,True,True,5,4.4
352,Popular,Chevrolet,2019,52.82,Alugado,152790.0,Gasolina,True,True,5,5.0
353,Popular,Ford,2022,61.86,Manutenção,114807.0,Flex,True,True,5,3.3
354,Popular,Volkswagen,2023,43.61,Alugado,79292.0,Flex,True,True,5,3.3
355,Popular,Ford,2021,65.02,Disponível,76894.0,Flex,True,True,5,3.6
356,Popular,Ford,2020,39.64,Disponível,110066.0,Flex,True,True,5,3.7
357,Luxo,BMW,2021,156.55,Disponível,88821.0,Gasolina,True,True,5,3.9
358,Intermediário,Hyundai,2021,55.64,Disponível,112002.0,Gasolina,True,True,5,3.5
359,Luxo,Mercedes,2023,133.91,Alugado,83146.0,Flex,True,True,5,2.0
360,Intermediário,Toyota,2023,79.18,Alugado,54952.0,Flex,True,True,5,4.4
361,Intermediário,Toyota,2020,79.25,Alugado,100177.0,Diesel,True,True,5,3.0
362,Popular,Ford,2024,49.3,Alugado,39912.0,Gasolina,True,True,5,3.7
363,Van,Renault,2022,102.42,Disponível,86670.0,Flex,True,True,8,2.4
364,Popular,Fiat,2020,47.61,Alugado,106593.0,Flex,True,True,5,3.1
365,Popular,Chevrolet,2022,59.38,Disponível,112074.0,Flex,True,True,5,3.0
366,Popular,Ford,2023,62.0,Disponível,80457.0,Flex,True,True,5,3.6
367,Popular,Fiat,2022,71.5,Disponível,89580.0,Flex,True,True,5,3.6
368,Popular,Volkswagen,2023,52.15,Disponível,49595.0,Flex,True,True,5,4.6
369,Popular,Chevrolet,2024,45.81,Alugado,31267.0,Flex,True,True,5,5.0
370,Popular,Chevrolet,2021,54.71,Alugado,71739.0,Diesel,True,True,5,3.8
371,Popular,Chevrolet,2018,44.35,Alugado,131859.0,Gasolina,True,True,5,3.2
372,Popular,Ford,2024,42.6,Alugado,90599.0,Diesel,True,True,5,5.0
373,Luxo,Audi,2024,100.5,Manutenção,65084.0,Gasolina,True,False,5,2.1
374,Popular,Volkswagen,2022,48.58,Alugado,75068.0,Flex,True,True,5,4.2
375,Intermediário,Toyota,2022,68.97,Alugado,103584.0,Flex,True,True,5,5.0
376,Popular,Fiat,2022,62.33,Alugado,86953.0,Gasolina,True,True,5,4.1
377,Intermediário,Hyundai,2018,62.38,Alugado,137826.0,Flex,True,True,5,5.0
378,Intermediário,Nissan,2019,72.89,Alugado,166236.0,Flex,True,True,5,4.2
379,Intermediário,Honda,2021,52.31,Alugado,99272.0,Flex,True,True,5,5.0
380,Popular,Volkswagen,2023,43.95,Disponível,70268.0,Flex,False,True,5,3.9
381,Popular,Chevrolet,2024,61.46,Alugado,40950.0,Flex,True,True,5,3.6
382,Luxo,Audi,2019,140.86,Alugado,124040.0,Flex,True,False,5,4.9
383,Luxo,Audi,2020,104.67,Manutenção,96111.0,Gasolina,True,False,5,3.8
384,Popular,Ford,2023,53.25,Alugado,55273.0,Gasolina,True,True,5,2.6
385,Popular,Chevrolet,2022,33.0,Alugado,118367.0,Diesel,True,True,5,4.2
386,Popular,Ford,2022,51.17,Disponível,106505.0,Flex,True,True,5,3.1
387,Popular,Ford,2023,36.5,Alugado,51428.0,Flex,True,False,5,4.5
388,Popular,Volkswagen,2022,53.52,Alugado,64893.0,Flex,True,True,5,2.8
389,Intermediário,Hyundai,2022,92.46,Alugado,74089.0,Flex,True,True,5,4.9
390,Popular,Volkswagen,2023,51.52,Alugado,51215.0,Flex,True,True,5,4.2
391,Popular,Volkswagen,2021,53.72,Alugado,40822.0,Gasolina,True,True,5,4.8
392,Popular,Fiat,2021,51.33,Alugado,88819.0,Flex,True,True,5,3.5
393,Intermediário,Hyundai,2022,59.04,Alugado,93362.0,Flex,True,True,5,3.6
394,Intermediário,Toyota,2022,54.89,Alugado,72380.0,Diesel,True,True,5,4.0
395,Popular,Volkswagen,2019,46.61,Alugado,131128.0,Flex,True,True,5,3.8
396,Intermediário,Toyota,2018,73.23,Alugado,138231.0,Flex,True,False,5,3.9
397,Intermediário,Nissan,2022,80.39,Alugado,62300.0,Flex,True,True,5,4.1
398,Popular,Fiat,2021,42.25,Disponível,115339.0,Diesel,True,False,5,5.0
399,Popular,Volkswagen,2024,53.0,Manutenção,38371.0,Flex,True,False,5,3.1
400,Intermediário,Toyota,2022,90.35,Alugado,110259.0,Gasolina,True,False,5,4.0
401,Intermediário,Honda,2023,80.83,Alugado,69697.0,Flex,True,True,5,3.9
402,Popular,Volkswagen,2018,32.16,Alugado,141057.0,Flex,True,True,5,2.4
403,Intermediário,Hyundai,2021,72.02,Alugado,59423.0,Flex,False,True,5,3.1
404,Popular,Ford,2020,50.44,Disponível,63101.0,Flex,True,True,5,3.9
405,Popular,Ford,2023,41.03,Alugado,48807.0,Gasolina,True,True,5,4.3
406,Popular,Chevrolet,2022,46.0,Alugado,106197.0,Flex,True,True,5,3.7
407,Popular,Ford,2023,41.78,Alugado,66289.0,Gasolina,True,True,5,3.0
408,Popular,Fiat,2024,60.53,Disponível,68423.0,Gasolina,True,True,5,4.0
409,Popular,Fiat,2024,67.11,Alugado,36502.0,Flex,True,True,5,3.8
410,Luxo,BMW,2023,142.23,Disponível,80615.0,Flex,True,True,5,3.8
411,Luxo,Volvo,2024,157.03,Manutenção,73391.0,Flex,True,True,5,3.7
412,Popular,Ford,2024,40.3,Alugado,33250.0,Flex,True,True,5,5.0
413,Luxo,Volvo,2020,134.79,Alugado,125375.0,Gasolina,False,True,5,3.8
414,Intermediário,Toyota,2023,72.24,Alugado,62925.0,Gasolina,True,True,5,4.4
415,Intermediário,Honda,2022,82.45,Disponível,80528.0,Flex,True,True,5,3.5
416,Popular,Ford,2024,46.42,Alugado,96876.0,Flex,True,True,5,5.0
417,Popular,Chevrolet,2022,36.6,Alugado,41643.0,Flex,True,False,5,4.6
418,Popular,Volkswagen,2023,52.45,Alugado,54201.0,Flex,True,False,5,2.7
419,Popular,Ford,2023,52.5,Alugado,64970.0,Diesel,True,True,5,2.2
420,Popular,Volkswagen,2023,43.82,Alugado,95539.0,Gasolina,True,True,5,3.7
421,Luxo,Volvo,2020,153.96,Alugado,98382.0,Flex,True,True,5,3.7
422,Luxo,Mercedes,2021,139.51,Alugado,71829.0,Flex,True,True,5,4.3
423,Luxo,Mercedes,2022,97.91,Alugado,69815.0,Flex,True,True,5,4.4
424,Popular,Ford,2018,45.49,Disponível,129828.0,Flex,True,True,5,4.5
425,Popular,Fiat,2019,28.5,Alugado,154415.0,Flex,False,True,5,4.6
426,Intermediário,Honda,2018,40.5,Manutenção,137652.0,Flex,True,False,5,3.9
427,Popular,Ford,2020,46.74,Disponível,105660.0,Flex,True,True,5,3.5
428,Popular,Chevrolet,2022,59.09,Disponível,64645.0,Gasolina,True,True,5,5.0
429,Van,Fiat,2024,72.0,Disponível,34952.0,Diesel,True,False,7,3.4
430,Popular,Chevrolet,2022,54.96,Disponível,79298.0,Flex,True,True,5,4.1
431,Van,Peugeot,2022,108.77,Alugado,78270.0,Flex,True,True,8,4.0
432,Popular,Ford,2022,59.64,Disponível,105617.0,Flex,True,True,5,4.9
433,Popular,Ford,2020,37.58,Disponível,111374.0,Flex,False,True,5,4.3
434,Luxo,BMW,2022,132.08,Alugado,72713.0,Flex,True,False,5,4.1
435,Intermediário,Toyota,2019,69.49,Alugado,103438.0,Flex,True,True,5,4.7
436,Popular,Chevrolet,2022,39.46,Disponível,76505.0,Gasolina,True,True,5,3.7
437,Luxo,Mercedes,2022,153.26,Alugado,86064.0,Flex,True,True,5,3.5
438,Popular,Volkswagen,2022,50.34,Alugado,78264.0,Gasolina,True,True,5,4.7
439,Popular,Chevrolet,2022,53.1,Alugado,94128.0,Flex,True,True,5,4.8
440,Popular,Fiat,2022,65.38,Alugado,79582.0,Flex,True,True,5,3.9
441,Luxo,Volvo,2018,75.84,Disponível,165808.0,Diesel,True,True,5,3.9
442,Intermediário,Toyota,2024,100.04,Alugado,63809.0,Flex,True,True,5,3.1
443,Popular,Chevrolet,2021,32.1,Alugado,68037.0,Gasolina,True,True,5,4.2
444,Popular,Fiat,2021,36.23,Disponível,119353.0,Flex,True,True,5,5.0
445,Popular,Ford,2023,61.38,Disponível,73813.0,Gasolina,True,False,5,4.4
446,Popular,Ford,2023,38.7,Disponível,48933.0,Flex,True,False,5,3.0
447,Popular,Fiat,2024,48.76,Manutenção,52788.0,Flex,True,True,5,4.4
448,Intermediário,Toyota,2018,51.98,Disponível,101093.0,Flex,True,True,5,4.0
449,Popular,Chevrolet,2024,53.09,Disponível,49657.0,Gasolina,True,True,5,4.1
450,Popular,Chevrolet,2019,37.82,Alugado,140310.0,Flex,True,True,5,3.8
451,Intermediário,Hyundai,2022,55.99,Alugado,73290.0,Flex,True,True,5,3.4
452,Popular,Ford,2018,35.69,Disponível,109964.0,Flex,True,True,5,2.7
453,Intermediário,Nissan,2020,86.48,Alugado,77596.0,Flex,True,True,5,2.0
454,Popular,Volkswagen,2024,51.99,Disponível,67326.0,Gasolina,True,True,5,3.6
455,Popular,Ford,2024,57.82,Disponível,26116.0,Flex,False,True,5,4.6
456,Popular,Fiat,2024,50.58,Alugado,44301.0,Flex,False,True,5,3.5
457,Intermediário,Hyundai,2022,61.49,Alugado,53578.0,Flex,True,True,5,4.5
458,Popular,Chevrolet,2022,51.09,Alugado,99998.0,Flex,False,True,5,4.4
459,Intermediário,Hyundai,2021,72.28,Alugado,100790.0,Flex,True,True,5,2.8
460,Luxo,Mercedes,2020,82.28,Alugado,103434.0,Gasolina,False,True,5,3.8
461,Popular,Ford,2019,36.61,Manutenção,130557.0,Gasolina,False,True,5,2.7
462,Popular,Ford,2024,68.95,Disponível,71129.0,Flex,True,True,5,4.0
463,Popular,Chevrolet,2022,46.79,Alugado,54426.0,Flex,True,False,5,2.9
464,Intermediário,Toyota,2022,49.6,Alugado,70550.0,Flex,True,True,5,3.6
465,Intermediário,Hyundai,2020,72.26,Alugado,72873.0,Gasolina,True,True,5,4.9
466,Intermediário,Toyota,2022,87.84,Alugado,67436.0,Diesel,True,True,5,4.7
467,Popular,Ford,2021,49.96,Disponível,100953.0,Gasolina,True,False,5,3.2
468,Popular,Volkswagen,2023,47.59,Alugado,61379.0,Diesel,True,False,5,4.1
469,Intermediário,Toyota,2018,41.91,Manutenção,129822.0,Gasolina,True,True,5,3.9
470,Popular,Fiat,2022,54.71,Alugado,98633.0,Flex,False,True,5,2.2
471,Popular,Fiat,2022,58.33,Disponível,41207.0,Flex,True,True,5,3.5
472,Intermediário,Nissan,2022,53.65,Alugado,124978.0,Gasolina,True,True,5,4.5
473,Luxo,BMW,2023,136.84,Alugado,67635.0,Gasolina,True,True,5,3.1
474,Intermediário,Nissan,2020,74.89,Disponível,117336.0,Gasolina,True,True,5,4.3
475,Luxo,Audi,2020,99.6,Alugado,82739.0,Flex,True,False,5,3.8
476,Intermediário,Honda,2024,108.0,Alugado,77072.0,Flex,True,True,5,4.5
477,Van,Renault,2022,118.05,Manutenção,80558.0,Flex,True,True,8,5.0
478,Popular,Fiat,2022,55.19,Alugado,73402.0,Flex,True,True,5,5.0
479,Popular,Ford,2021,36.89,Disponível,50699.0,Gasolina,True,True,5,3.6
480,Popular,Ford,2022,56.88,Disponível,56751.0,Flex,True,True,5,4.5
481,Popular,Fiat,2024,40.87,Alugado,11454.0,Flex,True,True,5,4.7
482,Popular,Ford,2023,43.85,Alugado,51652.0,Flex,True,True,5,3.6
483,Popular,Fiat,2022,52.59,Alugado,80476.0,Gasolina,True,True,5,3.9
484,Popular,Volkswagen,2022,48.41,Alugado,85864.0,Flex,True,True,5,4.4
485,Intermediário,Toyota,2021,57.52,Manutenção,103108.0,Diesel,True,True,5,4.0
486,Intermediário,Honda,2023,75.98,Disponível,82961.0,Flex,True,True,5,3.9
487,Popular,Volkswagen,2020,50.1,Alugado,94591.0,Gasolina,False,True,5,4.9
488,Luxo,Audi,2022,88.0,Disponível,64469.0,Diesel,True,True,5,3.9
489,Popular,Chevrolet,2022,33.0,Alugado,82231.0,Flex,True,True,5,4.7
490,Popular,Chevrolet,2024,61.59,Alugado,50555.0,Flex,False,True,5,3.2
491,Popular,Chevrolet,2022,57.33,Alugado,50105.0,Diesel,True,True,5,3.8
492,Popular,Volkswagen,2021,44.02,Alugado,113959.0,Gasolina,True,True,5,4.9
493,Popular,Ford,2021,53.32,Disponível,94839.0,Flex,True,True,5,5.0
494,Popular,Fiat,2023,52.69,Alugado,89704.0,Flex,True,True,5,2.9
495,Popular,Chevrolet,2021,44.02,Alugado,69989.0,Flex,True,True,5,3.9
496,Popular,Chevrolet,2022,54.42,Alugado,59847.0,Flex,True,False,5,3.3
497,Popular,Ford,2019,34.34,Alugado,149492.0,Diesel,True,True,5,4.6
498,Intermediário,Hyundai,2022,79.78,Alugado,76509.0,Flex,True,True,5,3.2
499,Van,Fiat,2022,103.59,Alugado,90299.0,Flex,True,True,8,4.6
500,Popular,Fiat,2023,39.79,Alugado,69897.0,Flex,True,True,5,4.0
501,Intermediário,Hyundai,2024,81.23,Alugado,60157.0,Gasolina,True,True,5,4.6
502,Intermediário,Honda,2024,68.16,Manutenção,26934.0,Flex,True,True,5,3.1
503,Popular,Chevrolet,2023,61.07,Alugado,80787.0,Gasolina,True,True,5,3.5
504,Popular,Volkswagen,2023,57.93,Alugado,62847.0,Flex,True,True,5,3.6
505,Van,Renault,2021,80.03,Disponível,91838.0,Flex,True,True,9,4.5
506,Intermediário,Honda,2023,73.42,Disponível,55376.0,Flex,True,True,5,4.3
507,Popular,Chevrolet,2022,55.11,Disponível,70825.0,Flex,True,True,5,4.6
508,Popular,Chevrolet,2021,60.86,Alugado,85398.0,Flex,True,True,5,5.0
509,Intermediário,Honda,2019,84.41,Alugado,143481.0,Flex,True,True,5,4.1
510,Intermediário,Hyundai,2018,63.61,Disponível,132669.0,Flex,True,True,5,2.8
511,Popular,Volkswagen,2021,47.71,Alugado,84574.0,Gasolina,True,True,5,3.9
512,Popular,Volkswagen,2023,42.44,Alugado,62349.0,Gasolina,True,True,5,3.3
513,Intermediário,Hyundai,2020,81.21,Alugado,93786.0,Flex,True,True,5,4.0
514,Popular,Volkswagen,2020,44.25,Alugado,87405.0,Flex,True,True,5,4.9
515,Popular,Volkswagen,2023,40.95,Alugado,63018.0,Flex,True,True,5,3.5
516,Popular,Chevrolet,2022,50.49,Alugado,92358.0,Gasolina,True,True,5,3.4
517,Popular,Chevrolet,2019,54.34,Disponível,74637.0,Flex,True,True,5,3.4
518,Popular,Ford,2020,48.42,Alugado,90191.0,Flex,True,True,5,4.0
519,Luxo,Volvo,2022,171.18,Alugado,72939.0,Flex,True,True,5,3.9
520,Intermediário,Toyota,2023,57.15,Alugado,60397.0,Flex,True,True,5,4.3
521,Luxo,Mercedes,2024,135.67,Disponível,39333.0,Flex,True,True,5,4.2
522,Popular,Volkswagen,2020,31.39,Alugado,114017.0,Flex,True,True,5,3.2
523,Intermediário,Toyota,2021,94.5,Disponível,89128.0,Diesel,True,True,5,4.5
524,Luxo,BMW,2024,181.64,Alugado,70774.0,Gasolina,False,True,5,4.1
525,Popular,Ford,2024,73.64,Alugado,8184.0,Flex,True,True,5,2.7
526,Intermediário,Toyota,2024,83.75,Disponível,50186.0,Flex,True,False,5,2.4
527,Popular,Ford,2020,46.19,Alugado,139075.0,Flex,True,True,5,3.2
528,Luxo,BMW,2019,97.4,Disponível,77683.0,Gasolina,True,True,5,3.5
529,Van,Peugeot,2019,60.41,Manutenção,117714.0,Gasolina,True,True,7,4.4
530,Popular,Volkswagen,2020,52.08,Disponível,141952.0,Flex,True,True,5,3.4
531,Popular,Fiat,2021,57.3,Disponível,73162.0,Flex,True,True,5,3.8
532,Popular,Chevrolet,2024,54.73,Alugado,82749.0,Flex,True,True,5,3.5
533,Intermediário,Toyota,2018,56.4,Alugado,75810.0,Flex,True,True,5,4.9
534,Popular,Volkswagen,2021,44.21,Alugado,90553.0,Flex,True,True,5,3.5
535,Popular,Ford,2022,55.78,Alugado,73121.0,Gasolina,True,True,5,3.2
536,Popular,Volkswagen,2022,36.79,Alugado,91391.0,Flex,True,False,5,3.5
537,Luxo,Mercedes,2024,149.22,Alugado,67726.0,Flex,True,True,5,3.4
538,Popular,Chevrolet,2023,57.7,Alugado,72878.0,Flex,False,True,5,5.0
539,Intermediário,Hyundai,2019,70.1,Disponível,151398.0,Flex,True,True,5,3.4
540,Intermediário,Toyota,2022,70.71,Disponível,109986.0,Gasolina,True,True,5,4.6
541,Luxo,Volvo,2024,133.63,Manutenção,46502.0,Flex,True,True,5,3.9
542,Luxo,Volvo,2021,197.72,Alugado,106633.0,Flex,True,True,5,3.8
543,Popular,Fiat,2020,38.75,Alugado,98601.0,Flex,True,True,5,4.2
544,Intermediário,Hyundai,2023,103.5,Alugado,17328.0,Flex,True,True,5,2.7
545,Popular,Ford,2023,71.01,Alugado,81526.0,Gasolina,False,True,5,4.4
546,Intermediário,Hyundai,2022,77.9,Disponível,83832.0,Flex,True,True,5,4.1
547,Popular,Ford,2022,37.0,Disponível,112339.0,Flex,True,True,5,4.7
548,Luxo,Volvo,2019,125.32,Alugado,92363.0,Flex,True,True,5,4.6
549,Intermediário,Toyota,2023,72.97,Disponível,60627.0,Gasolina,True,True,5,4.6
550,Popular,Chevrolet,2019,37.54,Disponível,133018.0,Flex,True,True,5,2.7
551,Intermediário,Toyota,2018,60.12,Alugado,118565.0,Flex,True,True,5,4.5
552,Intermediário,Hyundai,2022,73.67,Disponível,53073.0,Flex,True,True,5,4.1
553,Van,Renault,2022,66.0,Alugado,87830.0,Gasolina,False,True,8,3.4
554,Popular,Volkswagen,2022,39.42,Manutenção,81630.0,Flex,True,True,5,4.5
555,Intermediário,Toyota,2024,69.0,Alugado,31695.0,Flex,True,True,5,5.0
556,Luxo,Audi,2022,94.67,Alugado,111873.0,Flex,True,False,5,3.9
557,Intermediário,Toyota,2024,62.48,Alugado,5000.0,Flex,True,True,5,3.6
558,Intermediário,Toyota,2021,60.67,Alugado,114246.0,Diesel,True,True,5,3.6
559,Popular,Chevrolet,2022,54.18,Manutenção,94274.0,Flex,True,True,5,4.4
560,Popular,Chevrolet,2024,54.57,Disponível,98112.0,Flex,True,True,5,4.2
561,Intermediário,Hyundai,2022,79.06,Alugado,72211.0,Flex,True,True,5,4.8
562,Van,Renault,2022,87.09,Manutenção,84475.0,Flex,True,True,9,3.7
563,Popular,Fiat,2022,39.23,Alugado,71441.0,Flex,False,True,5,4.6
564,Popular,Fiat,2024,51.09,Manutenção,40771.0,Flex,False,True,5,4.2
565,Popular,Ford,2023,49.73,Manutenção,41437.0,Gasolina,True,True,5,4.2
566,Popular,Volkswagen,2019,35.62,Disponível,129056.0,Flex,True,True,5,2.7
567,Popular,Fiat,2021,50.87,Alugado,85062.0,Gasolina,True,True,5,3.0
568,Popular,Chevrolet,2023,49.95,Alugado,38414.0,Flex,True,True,5,3.7
569,Popular,Chevrolet,2022,45.36,Disponível,114515.0,Flex,True,True,5,4.7
570,Intermediário,Toyota,2022,65.63,Alugado,81360.0,Diesel,True,True,5,4.5
571,Luxo,Mercedes,2021,93.78,Alugado,86999.0,Gasolina,True,False,5,4.0
572,Popular,Ford,2022,57.67,Disponível,81909.0,Gasolina,True,False,5,2.5
573,Popular,Volkswagen,2023,66.22,Alugado,70693.0,Flex,True,True,5,3.8
574,Popular,Chevrolet,2022,69.47,Disponível,57897.0,Flex,True,True,5,4.8
575,Luxo,Audi,2021,125.99,Alugado,96941.0,Gasolina,True,True,5,2.6
576,Popular,Volkswagen,2019,48.22,Alugado,129689.0,Flex,True,True,5,2.9
577,Intermediário,Toyota,2022,49.5,Alugado,87146.0,Gasolina,True,True,5,4.9
578,Intermediário,Toyota,2020,65.55,Disponível,125734.0,Flex,True,True,5,5.0
579,Popular,Volkswagen,2018,45.68,Alugado,154557.0,Flex,True,True,5,4.4
580,Intermediário,Nissan,2023,51.75,Alugado,38876.0,Flex,False,True,5,4.9
581,Popular,Volkswagen,2024,40.0,Disponível,48980.0,Flex,True,True,5,3.8
582,Intermediário,Hyundai,2021,68.28,Alugado,68868.0,Gasolina,False,True,5,5.0
583,Intermediário,Honda,2021,87.11,Disponível,94836.0,Flex,True,True,5,5.0
584,Popular,Fiat,2022,57.73,Disponível,99736.0,Flex,True,True,5,4.4
585,Intermediário,Nissan,2022,66.05,Disponível,102206.0,Flex,True,True,5,4.1
586,Popular,Chevrolet,2018,50.18,Disponível,130387.0,Gasolina,True,True,5,3.1
587,Popular,Fiat,2023,61.04,Alugado,43561.0,Flex,True,True,5,4.7
588,Popular,Volkswagen,2021,52.6,Disponível,95528.0,Flex,True,True,5,5.0
589,Popular,Fiat,2022,42.4,Alugado,73829.0,Gasolina,True,True,5,4.2
590,Popular,Fiat,2020,39.51,Manutenção,102329.0,Flex,False,True,5,3.6
591,Luxo,BMW,2022,88.0,Disponível,44991.0,Flex,True,True,5,4.3
592,Intermediário,Hyundai,2023,65.54,Disponível,50786.0,Diesel,True,True,5,4.8
593,Popular,Volkswagen,2024,54.27,Alugado,40613.0,Flex,True,True,5,3.8
594,Intermediário,Honda,2022,74.31,Disponível,115715.0,Flex,False,True,5,5.0
595,Popular,Fiat,2018,41.69,Alugado,175174.0,Flex,True,True,5,4.0
596,Popular,Chevrolet,2023,55.8,Disponível,49598.0,Diesel,True,True,5,5.0
597,Intermediário,Honda,2021,73.86,Disponível,106540.0,Flex,True,True,5,2.7
598,Popular,Volkswagen,2020,41.89,Alugado,79439.0,Flex,True,True,5,3.8
599,Van,Renault,2023,111.95,Manutenção,78843.0,Flex,True,True,9,4.6
600,Popular,Volkswagen,2019,38.54,Alugado,142227.0,Flex,True,True,5,4.7
601,Popular,Chevrolet,2022,62.96,Disponível,85249.0,Flex,True,True,5,3.5
602,Popular,Fiat,2023,74.75,Disponível,35145.0,Gasolina,True,True,5,4.8
603,Popular,Volkswagen,2022,52.03,Alugado,102032.0,Diesel,True,True,5,4.4
604,Intermediário,Hyundai,2020,45.0,Alugado,132151.0,Gasolina,True,True,5,3.9
605,Popular,Ford,2022,47.85,Alugado,68227.0,Flex,True,True,5,3.6
606,Popular,Volkswagen,2020,58.82,Disponível,86001.0,Gasolina,True,True,5,4.6
607,Intermediário,Honda,2020,75.92,Disponível,116016.0,Flex,True,True,5,4.3
608,Popular,Ford,2024,46.27,Alugado,26415.0,Flex,True,True,5,5.0
609,Luxo,Volvo,2021,191.25,Alugado,88778.0,Flex,True,False,5,4.3
610,Intermediário,Hyundai,2022,70.38,Alugado,84249.0,Flex,True,False,5,4.2
611,Popular,Chevrolet,2020,55.64,Alugado,79222.0,Diesel,True,False,5,4.0
612,Van,Fiat,2023,73.99,Alugado,75541.0,Flex,True,False,8,5.0
613,Popular,Volkswagen,2020,40.09,Alugado,95765.0,Flex,True,True,5,2.2
614,Popular,Ford,2022,47.55,Disponível,76525.0,Flex,True,True,5,3.7
615,Popular,Volkswagen,2020,58.56,Alugado,95432.0,Gasolina,True,True,5,3.8
616,Van,Peugeot,2021,70.85,Disponível,111156.0,Gasolina,True,True,8,4.6
617,Intermediário,Nissan,2020,73.37,Alugado,77021.0,Flex,False,True,5,3.2
618,Popular,Ford,2021,37.83,Manutenção,106917.0,Flex,False,True,5,4.0
619,Popular,Chevrolet,2019,38.52,Alugado,130074.0,Flex,True,True,5,4.3
620,Popular,Ford,2024,46.01,Alugado,54205.0,Diesel,True,False,5,4.2
621,Popular,Fiat,2023,62.06,Alugado,68869.0,Flex,True,True,5,5.0
622,Intermediário,Honda,2024,62.57,Disponível,75601.0,Gasolina,True,True,5,3.7
623,Intermediário,Hyundai,2021,62.03,Alugado,115540.0,Gasolina,True,True,5,4.6
624,Luxo,Mercedes,2024,151.59,Alugado,25939.0,Flex,True,True,5,3.7
